,Post_Content,Date,Comments_Shares,All_Responses,Brand
1810,"Schools out, throw that timetable away. It’s time to grab the Easter holidays with both hands. First up: get the kids to film a cooking show. All you need is a phone, your favourite dish and a willing presenter – then get cooking!","March 30, 2015",5 Comments5 Shares,116,Tesco
1812,"Easter lunch is officially less than a week away! Don't panic though, our whole legs of lamb are now better than half price http://po.st/GeUp83","March 30, 2015",723 Comments421 Shares,11K,Tesco
1814,"Easter is on its way.
It’s time for a plan – actually, scrap that, we’re all about the no plan plan. We want to hear how you go with the flow. Splashing through puddles, building dens, camping under the stars (even if it’s the back garden). Tell us your no plan plan.","March 29, 2015",5 Comments5 Shares,128,Tesco
1816,"Sweet and mellow, our finest* hot cross buns are made with soft, buttery dough and flavoured with apple and cinnamon. http://po.st/MvRb9H","March 29, 2015",525 Comments286 Shares,13K,Tesco
1818,"It’s time to dust off the board games – the Easter holidays have begun! But why not inject some extra fun by creating a life-sized snakes and ladders board across the living room?
How will you be keeping the kids entertained during the school break?","March 28, 2015",4 Comments,127,Tesco
1820,"Sure, you could see the clocks going forward as one less hour of sleep. Or you could see it as being one hour CLOSER to delicious breakfast. http://po.st/5L5PnB","March 28, 2015",1 Comment6 Shares,241,Tesco
1822,"We asked SORTEDfood to join in the fun this Easter and they've come up with these delicious hot cross bunnies! http://po.st/mgsHZx
How would you customise your hot cross buns?","March 27, 2015",46 Comments58 Shares245K Views,637,Tesco
1824,"We carrot believe it! Every slice of this surprise Easter cake harvests another bunny treat. http://tes.co/eastersurprise
p.s. No, they don't count towards your five a day (sadly)","March 26, 2015",14 Comments64 Shares,665,Tesco
1826,"Looking for a unique chocolate gift this Easter? Our finest* Painter's Palette Egg is an Easter masterpiece, hand-painted for the perfect combination of striking design and irresistible Belgium chocolate. http://po.st/tENMfT","March 25, 2015",255 Comments303 Shares,8.3K,Tesco
1828,"Here's an easy way to add some extra fun to the Easter shop: take part in our fun in-store Easter Egg hunt. Find and scan six eggs using your Tesco Discover app and unlock the funny bunny selfie feature to decorate photos of the family with whiskers and ears!
What are you waiting for? Hop to it!","March 25, 2015",1 Comment7 Shares6K Views,76,Tesco
1830,These Easter egg shell cakes are a fun recipe to surprise the kids with: http://tes.co/hPQ3XX,"March 25, 2015",4 Comments7 Shares,149,Tesco
1832,"Ordering your groceries on tesco.com can help you find more time for family fun, so we’re giving you the chance to WIN family days out at Official LEGOLAND Windsor, Blackpool Pleasure Beach, The Original Tour and Portsmouth Historic Dockyard!
Just tell us which attraction can be found at the postcode on the hudl2 below.
Terms: http://tes.co/J7DWwM","March 24, 2015",3.4K Comments296 Shares,7.8K,Tesco
1834,"From cute cake pops to chocolate nests, we have a bunny feeling the kids won't be bored this Easter with so many treats to bake!","March 23, 2015",135 Comments221 Shares,6.3K,Tesco
1836,Our biscuits have blossomed into flowers — it must be springtime! http://tes.co/flowerbiscuits,"March 22, 2015",3 Comments2 Shares,166,Tesco
1838,"When it comes to a Saturday night treat, are you team curry or team pizza?","March 21, 2015",93 Comments7 Shares,218,Tesco
1840,"Watch Extraordinary Emily and Tiny Tomini's magnificent magic trick to make sure it's toys, not trolleys, that they're playing with this Easter holidays...
http://tes.co/magic","March 20, 2015",164 Comments326 Shares1.8M Views,4K,Tesco
1842,"Spring has officially begun, so it’s the perfect time to make your home blooming marvellous! http://tes.co/jDsSHV
How do you know when spring has sprung?","March 20, 2015",8 Comments5 Shares,178,Tesco
1844,"Got friends coming over this weekend? Get prepared by filling your freezer with these finest* frozen desserts. http://tes.co/k1dZSQ
From chocolate melting middle puds, to scoops of salted caramel ice cream, there’s no guest these treats won't impress!","March 19, 2015",403 Comments266 Shares,12K,Tesco
1846,"Ladies: this summer, thousands of you will Race for Life. Maybe you’ll charge round with a roar, maybe you’ll walk hand in hand with the people you love… let’s just say a fair few of you will get pretty muddy.
We think you’re all awesome. Up for it? Sign up here http://tes.co/Lidaaq","March 18, 2015",8 Comments6 Shares,224,Tesco
1848,"Happy St. Patrick's Day! This beef and Guinness pie might not be as lucky as a four leaf clover, but it is VERY delicious! http://tes.co/guinnesspie
How are you celebrating tonight?","March 17, 2015",246 Comments302 Shares,5.1K,Tesco
1850,How do you make Mondays more like Fridays? Dip them in chocolate and add LOTS of sprinkles! http://tes.co/doughnuts,"March 16, 2015",11 Comments10 Shares,255,Tesco
1852,A delicious Spring recipe for a one-pot leek linguine http://tes.co/iWF3fr,"March 16, 2015",3 Comments11 Shares,191,Tesco
1854,"Happy Mother's Day to all the mums out there!
Thank you for all the packed lunches you made, for all the boo-boos you kissed better, and for all the times you let us lick the spoon when you baked. For more baking inspiration visit: Mother's Day baking recipes http://tes.co/mothersdaybaking","March 15, 2015",50 Comments262 Shares192K Views,2K,Tesco
1856,"Jogging isn’t for everyone, we know that. But charging around a muddy obstacle course with hundreds of excellent women AND supporting Race for Life? What’s not to love? http://tes.co/Lidaaq","March 14, 2015",6 Comments5 Shares,120,Tesco
1858,Show your mum she's a star with a truly eggcelent breakfast. For more breakfast inspiration visit: Mother's Day breakfast recipes link http://tes.co/mothersdaybreakfast,"March 14, 2015","684 Comments2,266 Shares432K Views",8.4K,Tesco
1860,"She’s the best so she deserves the best.
Smothered with buttercream and finished with Belgian white chocolate curls and raspberry pieces, this hand-crafted finest* pink velvet cake is the perfect Mother's Day treat. http://tes.co/PinkVelvetCake","March 13, 2015","1.3K Comments1,360 Shares",23K,Tesco
1862,"Nobody makes a roast like your mum, right? But this Mother's Day we challenge you to try! http://tes.co/lamb
This deliciously easy lamb with pea and mint pesto is sure to impress her, (just don't blame us if you get asked to make one every Sunday from now on!)","March 12, 2015",17 Comments17 Shares7.4K Views,145,Tesco
1864,Still can't decide what to make for mum on Sunday? A cake is always a good idea (especially if it's in her favourite mug!),"March 11, 2015","790 Comments1,959 Shares305K Views",5.3K,Tesco
1866,"Earlier this week, we tasked seven of our colleagues with buying a Mother's Day pressie for under £30 that showed off their mum’s personality. Click through our gallery for their stories, as well as some handy hints for how you can treat your mum.
What are your top tips for gifting?","March 11, 2015",12 Comments13 Shares,326,Tesco
1868,"There’s no better Mother’s Day treat than a delicious breakfast in bed…
Do you know a mum-to-be? Or a mum who's a big kid at heart? Give their kids or husbands a hint and share the breakfast they should make!","March 10, 2015",454 Comments487 Shares,4.7K,Tesco
1870,"Cooking up a storm tonight?
Take some Spring inspiration from our new SS15 Home Book! http://tes.co/rbM4Bn","March 10, 2015",5 Comments8 Shares,121,Tesco
1872,"Keep your eyes glued to our page as later this week we’ll be going behind the scenes with seven of our colleagues. They were each given a £30 budget to buy a present for their mums... but did they find the perfect gift to match her personality?
What’s the most thoughtful gift that you've ever received?","March 9, 2015",31 Comments3 Shares,80,Tesco
1874,"Bring out the fine china, lay the doilies and make your mum feel extra special this Mother's Day, with a homemade afternoon tea experience.","March 9, 2015",294 Comments345 Shares,8.7K,Tesco
1876,Fancy making this Ombré cake with cream cheese icing? Find the recipe here > http://tes.co/DOOqzz,"March 9, 2015",10 Comments12 Shares,274,Tesco
1878,"Mother's Day is just a week away!
Can't decide whether to get flowers or bake her something delicious? Why not do both by using pretty pineapple flowers to decorate this hummingbird loaf: http://tes.co/hummingbirdloaf","March 8, 2015",7 Comments17 Shares,149,Tesco
1880,"What makes a good Saturday meal? Lively flavours, delicious textures and the addition of a little wine. http://tes.co/fennelfish","March 7, 2015",7 Comments6 Shares,132,Tesco
1882,"The perfect Saturday morning: breakfast in bed, a good book and most importantly, peace and quiet! We can dream...
What disturbs your weekend lie-in?","March 7, 2015",35 Comments6 Shares,190,Tesco
1884,"We’re addicted to Crufts! There can never be enough cute dogs…
Share some pictures of your perfect pets in the comments.","March 6, 2015",15 Comments5 Shares,77,Tesco
1886,Race for Life is coming! We’re getting ready to throw off our thermals and jump into joggers. Care to join us? Sign up http://tes.co/WkGt2F,"March 5, 2015",13 Shares,103,Tesco
1888,"Harry Potter, The Very Hungry Caterpillar, Where's Wally? or Tigger: are your children dressing up for #WorldBookDay at school today?
Which favourite book has inspired their costume?","March 5, 2015",16 Comments4 Shares,132,Tesco
1890,"Turn humpday into smooth, delicious day with this salmon and leek risotto http://tes.co/leekrisotto","March 4, 2015",7 Comments9 Shares,105,Tesco
1892,"Spread on toast, melted on sweetcorn, dolloped in mash – it doesn’t get butter than that. Oh wait, it does – Tesco Butter is now even cheaper. Was £1, now 88p. http://tes.co/n0XHrO T&Cs apply","March 4, 2015",634 Comments178 Shares,4.9K,Tesco
1894,"It’s British Pie Week, will you be making our ham, leek and mushroom pie? tes.co/leekpie
Or faking it *cough cough* with this equally delicious steak and ale pie? http://tes.co/steakalepie","March 3, 2015",315 Comments399 Shares,6.5K,Tesco
1896,"This deliciously fresh white loaf makes THE most roarsome sandwiches, plus it’s now even cheaper at Tesco. Was £1.30, now £1… easy, tiger! http://tes.co/zMcDgX T&Cs apply","March 3, 2015",1.4K Comments399 Shares,10K,Tesco
1898,"Inspired by our incredible winners of Mum of the Year, we hit the streets to gather the wisdom of mums.
What's your favourite? What are the mum mottos that inspire you when the going gets tough?","March 2, 2015",171 Comments225 Shares,4.9K,Tesco
1900,"STOP EVERYTHING! The new Spring/Summer Home Book is here and packed full of ideas on how you can refresh your home this season. Check it out in-store and online now: http://tes.co/UgGmGV
Which items have caught your eye?","March 2, 2015",5 Comments10 Shares,203,Tesco
1902,"Happy St David's Day to all our customers in Wales and beyond!
Pin a leek to your jumper and get a batch of these fruity Welsh cakes on the griddle. What's your family tradition? http://tes.co/welshcakes","March 1, 2015",134 Comments239 Shares,1.8K,Tesco
1904,Did you know you can make pizza with cauliflower instead of flour? This means fewer carbs yet pizza that's still just as delicious. http://tes.co/cauliflowerpizza #OneLittleChange,"February 28, 2015",40 Comments124 Shares,285,Tesco
1906,Words can't explain how happy we are that it's almost the weekend — so we'll have to use rainbow cake instead! http://tes.co/rainbowcake,"February 27, 2015",16 Comments28 Shares,256,Tesco
1908,"It’s nearly time to start the big spring-clean! http://tes.co/AJc7Lf
How will you be giving your home a new-season refresh?","February 26, 2015",8 Comments2 Shares,121,Tesco
1910,"It’s new, it’s exciting and it’s here! A unique beauty experience tailored just for you > http://tes.co/K9gbsg
We’re offering you the opportunity to have your very own, free Online Beauty Consultation with a talented beauty blogger of your choice – simply choose who you'd like to chat to, and you’re ready to go!","February 25, 2015",7 Comments6 Shares,61,Tesco
1912,"It's getting closer and closer to Spring! Even our macaroni cheese is looking more colourful, with butternut squash and cherry tomatoes http://tes.co/vegmac","February 24, 2015",14 Comments13 Shares,166,Tesco
1914,"Ease yourself into the week with this lamb and green olive stew. http://tes.co/grnlamb It's delicious, comforting and ready in only 40 minutes - the perfect Monday night meal.","February 23, 2015",15 Comments4 Shares,134,Tesco
1918,"A sofa perfect for cuddles, box-set binges and, most importantly, afternoon naps! http://tes.co/VPTaov
How are you relaxing this weekend?","February 22, 2015",4 Comments2 Shares,162,Tesco
1920,We're dreaming of Spring with this colourful coriander and lime chicken salad... http://tes.co/limechickensalad,"February 21, 2015",1 Comment11 Shares,102,Tesco
1922,"Friday night can only mean three things: a comfy sofa, a glass of wine and a slice of this mouthwatering chocolate and beetroot cake http://tes.co/beetcake","February 20, 2015",36 Comments42 Shares,453,Tesco
1924,Happy Chinese New Year! Hungry to know what your future holds? Browse through our gallery and share our foodie fortunes with your friends and family. #FoodieFortune,"February 19, 2015",97 Comments83 Shares,1.2K,Tesco
1926,"It's Chinese New Year tomorrow! Find inspiration from our Ken Hom range, which is currently 3 for 2. http://tes.co/kenhomdeal
From chicken chow mein, to crispy chilli prawns and egg fried rice, you'll be able to celebrate deliciously.","February 18, 2015",194 Comments175 Shares,6.5K,Tesco
1930,"From pirates to princesses, super villains to clowns; pancakes are more fun when they’re decorated with a face.
Get ready to flip out over our gallery of pancake characters and share your own for a chance to win. To enter the prize draw and view T&Cs, visit: http://tes.co/z2AWJ5 by 11.59pm 6th March 2015.","February 17, 2015",456 Comments951 Shares,9.5K,Tesco
1932,"We’ve been celebrating extraordinary mums for 10 years, but when we filmed five people telling us what their lives would be like without our Tesco Mum of the Year winners, even we were amazed at how emotional it was.
Grab your hankies and enjoy. #WithoutYouI","February 16, 2015",60 Comments202 Shares212K Views,1K,Tesco
1934,"Our Clubcard Flash Sales are here!
Get ready to Boost with offers from Ticketmaster, iTunes, Pizza Express, and more. Visit http://tes.co/Ct78TV to find out when offers go live. When they’re gone, they’re gone!","February 16, 2015",108 Comments119 Shares,2.6K,Tesco
1938,"Things we love about Sundays:
1. Long lie ins
2. Endless cups of tea
3. Sunday roast (of course)","February 15, 2015",31 Comments10 Shares,243,Tesco
1940,Happy Valentine's Day! This naked cake will make you want to skip straight to dessert. http://tes.co/nakedcake,"February 14, 2015",15 Comments30 Shares,650,Tesco
1942,"Decisions, decisions… Date-night out or a quiet night in? What are your plans for tomorrow? #LoveIsAllAround","February 13, 2015",40 Comments7 Shares,229,Tesco
1944,"Our customers were in for a treat when we transformed a regular trip to the shops into a wonderful Valentine’s experience.
Want to know what happened at Tesco Baldock?
See how the evening unfolded in our video, below.","February 13, 2015",435 Comments957 Shares1.5M Views,6.7K,Tesco
1946,"Pssst: if you're treating anyone to a Valentine's Day breakfast in bed, you can't go wrong with scrambled egg and smoked salmon. It's everyone's favourite! http://tes.co/scrambledegg","February 13, 2015",11 Comments,70,Tesco
1948,"Dim the lights, cue Barry White and serve up this delicious steak with green peppercorn sauce this Saturday night. http://tes.co/peppercornsteak
And for dessert? These romantic red velvet brownies are sure to turn your Valentine's heart all soft and gooey. http://tes.co/heartbrownies","February 12, 2015",6 Comments8 Shares,80,Tesco
1950,"Ahhh, those romantic moments when you first met your partner.
Our colleagues have shared their stories about how they got together.
Do you have a romantic memory that you’d like to share?","February 12, 2015",57 Comments40 Shares26K Views,265,Tesco
1952,"Champagne, roses, chocolates, savings ✓
Get Valentine’s Day sorted for less, and show the special person in your life that #LoveIsAllAround.","February 12, 2015",353 Comments237 Shares,3.5K,Tesco
1954,"Whether you’re playing it cool or madly in love, we have the perfect present for your Valentine this year. http://tes.co/ValentinesDay
What was the best Valentine’s Day gift you’ve ever received or given?","February 12, 2015",5 Comments1 Share,32,Tesco
1956,The best way to express your excitement for The Great Comic Relief Bake Off? Make these sweet Valentine treats!,"February 11, 2015",124 Comments158 Shares,4.1K,Tesco
1958,"Your partner, your mum, your best friend, your dog...
Who will you be spending your Valentine’s Day with this year? #LoveIsAllAround","February 10, 2015",65 Comments22 Shares,281,Tesco
1960,"Calling all Clubcard members! Get ready to Boost with our Flash Sales coming soon. To keep up-to-date and find out more, visit http://tes.co/64lJUN","February 10, 2015",138 Comments108 Shares137K Views,1K,Tesco
1962,"For a thick soup you don't have to use cream — rice is a 'souper' alternative and a healthier choice. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","February 9, 2015",19 Comments27 Shares37K Views,231,Tesco
1966,"Valentine’s is fast approaching, and we’ve got you covered!
Have a look through our gallery and share the love with your friends and family. #LoveIsAllAround","February 9, 2015","9.7K Comments9,345 Shares",34K,Tesco
1968,"Struggling to decide on a Valentine's Day gift for next week?
Nothing says ""I love you"" like a homemade soft, squishy marshmallow; especially when they're as pretty and delicious as these raspberry and rose ones.","February 8, 2015",18 Comments27 Shares,215,Tesco
1970,"Craving some chips on the side? Go for sweet potato wedges instead. They're delicious and even count towards your five-a-day — sweet! #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","February 7, 2015",35 Comments52 Shares50K Views,374,Tesco
1972,We’re proud to share the incredible stories of our Mum of the Year 2015 winners > http://tes.co/winners2015 - our tenth year of celebrating extraordinary women.,"February 6, 2015",4 Comments3 Shares,145,Tesco
1974,"If someone in your family is obsessed with all things Disney, they will adore our lovely Thumper cushion just as much as Milk bubble tea does! http://tes.co/M8G3XW
Take a look at our latest Disney homeware here: http://tes.co/o3PWni","February 6, 2015",10 Comments5 Shares,137,Tesco
1976,"Snack guilt-free with these simple, super tasty kale crisps. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","February 5, 2015",46 Comments76 Shares69K Views,310,Tesco
1978,"Avocados are back in season! There's no better way to celebrate than by adding them to a delicious salad, with chicken, bacon and tarragon. http://tes.co/avocadosalad","February 4, 2015",23 Comments8 Shares,140,Tesco
1980,"We feel it in our fingers, we feel it in our toes… ♫
#LoveIsAllAround for Valentine’s Day.
Whoever you’re sharing the love with, head over to Pinterest for inspiration.","February 3, 2015",7 Comments8 Shares,136,Tesco
1982,"For exotic veggies full of lively flavour, swap the salt for spices such as garam masala. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","February 2, 2015",27 Comments88 Shares101K Views,676,Tesco
1984,"If you've woken up extra hungry today, that’s because it’s National Yorkshire Pudding Day!
Some like theirs savoury with gravy and roast beef, while others like theirs sweet with jam and ice cream. What's your Yorkshire pud preference?","February 1, 2015",77 Comments100 Shares,654,Tesco
1986,"Espresso your love for delicious ice cream with this strong coffee topping instead of chocolate sauce. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 31, 2015",11 Comments11 Shares20K Views,167,Tesco
1988,"Today’s forecast: cloudy with a good chance of a lie-in and breakfast in bed.
What have you got planned for the weekend?","January 31, 2015",32 Comments8 Shares,366,Tesco
1990,"Instead of snacking on crisps, try these healthier baked cauliflower bites #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 30, 2015",297 Comments418 Shares180K Views,1.3K,Tesco
1992,"If you already thought chocolate was super, wait until you try these superfood chocolate nibbles. They're made from dark chocolate, pecans, raisins and cranberries. #OneLittleChange http://tes.co/chocnibbles","January 29, 2015",131 Comments280 Shares,2.8K,Tesco
1994,"Replace the meat in your meatballs with energy-boosting lentils, onion and garlic. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 28, 2015",60 Comments67 Shares38K Views,353,Tesco
1996,"It's the last week of January — phew! We can get through this, with the help of cosy jumpers, favourite films and fish pie. http://tes.co/fishpie","January 27, 2015",31 Comments14 Shares,258,Tesco
1998,"Tortillas aren’t the only way to make a delicious chicken wrap — lettuce works just as well and is much healthier. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 26, 2015",201 Comments362 Shares131K Views,2.1K,Tesco
2000,"If Sundays were a food, they'd be a sweet treat.
A sprinkle of cinnamon and dollop of vanilla coconut cream transforms these baked apples into dessert dreaminess, with only 188 calories per serving. #OneLittleChange http://tes.co/bakedapple","January 25, 2015",12 Comments14 Shares,149,Tesco
2002,"For a healthier way to complete your dessert, add a little Greek yogurt and vanilla seeds instead of whipped cream. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 24, 2015",87 Comments117 Shares163K Views,1.6K,Tesco
2004,"How do you give fish and chips a healthy makeover? Replace the chips with sweet potato wedges and bake your white fish, finishing with a squeeze of fresh lemon juice. #OneLittleChange http://tes.co/fishandchips","January 23, 2015",138 Comments73 Shares,2.2K,Tesco
2006,"Chunky bread, tasty cheese, crisp lettuce… something is missing… something important! Ah! Branston Pickle. And it’s now even cheaper at Tesco. Was £1.30, now 93p. http://tes.co/xY8sts T&Cs apply","January 22, 2015",366 Comments93 Shares,4.2K,Tesco
2008,"Got the hump on hump day? This warming, flavoursome chicken stew with salsa verde will sort you out http://tes.co/chickenstew","January 21, 2015",11 Comments21 Shares,142,Tesco
2010,"Winter nights are the perfect excuse to curl up on the sofa with a good book.
What are you reading at the moment?","January 20, 2015",113 Comments10 Shares,285,Tesco
2012,"Gasping for an afternoon cuppa? With prices cut on lots of brands at Tesco, there’s never been a better time for a cup of Tetley tea.
250g Softpack was £2.29, now £1.99. http://tes.co/xBGTQ2 T&Cs apply.","January 20, 2015",435 Comments107 Shares,5.6K,Tesco
2016,"A steaming hot shepherd's pie on a chilly winter's night? Heaven! Adding carrot and parsnip to your potato mash provides you with one of your five-a-day. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 19, 2015",86 Comments111 Shares88K Views,1K,Tesco
2018,"Together with Diabetes UK and the British Heart Foundation, we’ve committed to help the nation get healthy.
In January, we’re offering 40,000 Health Checks in Tesco pharmacies across the UK - for free! They’re usually worth £10, and there’s still time to get one for you, or your family members.","January 18, 2015",27 Comments19 Shares,181,Tesco
2020,"Brighten up lunch with this pink grapefruit, avocado and chicken salad. A citrus vinaigrette adds a refreshing dressing that's low in calories. http://tes.co/chickensalad #OneLittleChange","January 18, 2015",5 Comments8 Shares,125,Tesco
2022,"Whether you’re having friends over for dinner or planning a cosy night on the sofa, there’s lots of little ways to make the most of your home in winter.
Which room do you socialise in the most during the colder months?","January 17, 2015",16 Comments5 Shares,207,Tesco
2024,"The magic ingredient to making mashed potato healthier? Swap the butter for olive oil. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 17, 2015",79 Comments26 Shares42K Views,449,Tesco
2026,"Sweet tooth? Everyone’s allowed a treat now and then. Cadbury Milk Chocolate Fingers 114g are now even cheaper at Tesco.
Was £1.39, now 80p. http://tes.co/rxzQfR T&Cs apply","January 16, 2015",467 Comments186 Shares,6.9K,Tesco
2028,"Alright, here it is… It may not be our very first profile picture - but it’s our very first shop in Edgware, north London in 1929. (Look at our founder, Jack, standing outside!)
We’re nominating you to share yours Sainsbury's, Asda, and Morrisons!","January 16, 2015",126 Comments263 Shares,1.9K,Tesco
2030,Our Baby and Toddler Event is now on! You’ll find offers and special discounts in-store and online now. We’re also giving you the chance to win a dream family holiday to Florida!,"January 15, 2015",175 Comments228 Shares,1.5K,Tesco
2032,"From blueberries to banana, passionfruit and toasted coconut — ensure your morning bowl of porridge is ""just right"" with one of these five delicious and good for you toppings. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 15, 2015",78 Comments62 Shares153K Views,989,Tesco
2034,"Craving a comforting plate of lasagne? Try using aubergine slices
instead of pasta to make it healthier and just as delicious. Less carbs, more veg. #OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 14, 2015",142 Comments150 Shares84K Views,824,Tesco
2036,"Feeling peckish? Well, it’s the spread that splits the nation, but we can all agree on one thing – Marmite is now even cheaper at Tesco. Hurrah! Was £2.49 now £2.35. http://tes.co/72H5FX T&Cs apply","January 13, 2015",872 Comments299 Shares,6K,Tesco
2038,"Grab your chopsticks and tuck into this deliciously nutritious miso ramen with beef, mushrooms and greens. The addition of fresh ginger also helps enhance the flavour and aid digestion. http://tes.co/misoramen #OneLittleChange","January 12, 2015",17 Comments3 Shares,111,Tesco
2040,Which vegetable could you never go a Sunday roast without?,"January 11, 2015",320 Comments2 Shares,115,Tesco
2042,"Mash an avocado and spread it on your sandwich instead of using mayo - it really does taste just as deliciously creamy, plus it counts as one of your five a day!
#OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 10, 2015",169 Comments184 Shares125K Views,1.4K,Tesco
2044,"Rise and shine! We’ve upgraded mornings from good to great! Kellogg’s Corn Flakes 750g are now even cheaper at Tesco.
Was £2.48, now £1.98. http://tes.co/5TXgTh T&Cs apply","January 10, 2015",620 Comments158 Shares,7.7K,Tesco
2046,"Give your smile an extra ‘ting’ this morning! Colgate Triple Action Toothpaste 100ml is now even cheaper at Tesco!
Was £1.39, now just 99p. http://tes.co/oxcN6h T&Cs apply","January 9, 2015",651 Comments168 Shares,7.7K,Tesco
2048,"Portable, colourful, healthy and delicious: these salad jars are a fun new way to take lunch to work
#OneLittleChange
For more healthy tips and recipes, visit: http://tes.co/healthyrecipes","January 8, 2015",89 Comments119 Shares135K Views,763,Tesco
2050,"Big news: We’ve lowered our prices on brands you like to pop in your basket – including Kellogg’s, Colgate, Branston, Tetley, Cadbury & more.
Find out more http://tes.co/ALUfbo","January 8, 2015","4.7K Comments1,338 Shares",37K,Tesco
2052,"Hands up who wants bangers and mash?
For a healthier take on this family favourite, try swapping the potatoes for a creamy butter bean, leek and tomato mash. #OneLittleChange http://tes.co/butterbeanmash","January 7, 2015",249 Comments215 Shares,3.9K,Tesco
2054,"Throughout January, we’re offering 40,000 health checks to customers aged over 16 at Tesco Pharmacies. http://tes.co/DNZqkm
We can measure your blood pressure, cholesterol and blood sugar levels… for free! It's just one of the ways to show how we’re committed to helping customers live a healthier lifestyle.","January 7, 2015",229 Comments226 Shares,3.4K,Tesco
2058,"Trying to be good, but still craving a sweet treat? See how you can swap ice cream for blitzed frozen bananas to get your dessert hit. #OneLittleChange
For more recipes and top tips visit: http://tes.co/healthyrecipes","January 6, 2015","625 Comments1,135 Shares299K Views",4.5K,Tesco
2060,"Being healthier doesn't have to mean making BIG changes. It can be as simple as using olive oil instead of butter, or even using grated cauliflower instead of rice. #OneLittleChange
Read our latest blog post for more inspiration...http://tes.co/BlogOneLittleChange","January 5, 2015",12 Comments3 Shares,84,Tesco
2062,Big News! We’re proud to be partnering with Diabetes UK and British Heart Foundation http://tes.co/kONBYQ. Together we want to help inspire people to make healthier lifestyle choices every day.,"January 5, 2015",51 Comments54 Shares,515,Tesco
2064,Get ready for the week ahead with this nutritious and VERY delicious roasted broccoli salad with feta and lentils. http://tes.co/eSWggy,"January 4, 2015",10 Comments8 Shares,155,Tesco
2066,Weekends were made for relaxing breakfasts and Shaun Rankins’ mushrooms on toast with scrambled eggs are the perfect accompaniment to blissful mornings with the paper and a cuppa. http://tes.co/ExpR5S,"January 3, 2015",21 Comments7 Shares,129,Tesco
2068,"Whether you're hard at work, or working hard to cram in a last bit of relaxation... we want to know - how are you going to make the most of January?","January 2, 2015",60 Comments,95,Tesco
2070,"You’ll spot something different when you next visit our stores, as we've replaced sweets and fizzy drinks with healthier alternatives at our checkouts.
It’s just one of the ways to show how we’re committed to helping customers live a healthier lifestyle.","January 1, 2015",192 Comments30 Shares,1.2K,Tesco
2072,"Happy New Year!
Which one of these are you choosing to start your 2015 with?","January 1, 2015",74 Comments8 Shares,253,Tesco
2074,"Happy New Year!
We’re raising a glass to a brand new, shiny 2015.
How will you celebrate tonight?","December 31, 2014",38 Comments19 Shares,653,Tesco
2076,"New year wouldn't be the same without a glass of bubbly.
See in 2015 with our selection of award-winning finest* Champagne http://tes.co/lM1gK4","December 30, 2014",275 Comments367 Shares,12K,Tesco
2078,"Throwing a New Year’s Eve party? We’ve got your back.
Our chilled finest* party foods are on offer 3 for 2, meaning you can stock up on nibbles before the clock strikes midnight! > http://tes.co/Zlyrr9","December 30, 2014",105 Comments23 Shares,900,Tesco
2082,"Bringing in the new year just wouldn't be the same without friends, family and delicious party food!
From smoked salmon canapés, to Swiss chocolate and Irish cream profiteroles, your party guests will be spoilt for choice with these finest* table fillers…","December 29, 2014",80 Comments38 Shares,1.6K,Tesco
2084,"Nights on the sofa don’t have to be anything less than glamorous, even when it’s New Year’s Eve!
How will you be preparing your home for the celebrations?","December 28, 2014",11 Comments4 Shares,172,Tesco
2086,"The perfect turkey sandwich takes more than just grabbing two slices of bread. You need skill, extra fillings and some funky music.
What goes in your leftover sandwich?","December 28, 2014",279 Comments276 Shares364K Views,3.1K,Tesco
2088,"The classic leftover turkey curry gets a SORTEDfood makeover.
Our pals take on this favourite, making a delicious turkey bhuna from your Christmas main.","December 27, 2014",74 Comments94 Shares300K Views,746,Tesco
2090,Here’s cause for celebration... Selected bottles of our glass raising bubbly are half price http://tes.co/gmRfZJ,"December 27, 2014",233 Comments314 Shares,10K,Tesco
2092,"Has there ever been a leftover dish that’s better than the classic bubble and squeak?
What do you put into yours?
For more ideas for your Christmas leftovers visit: tes.co/christmasleftovers","December 26, 2014",290 Comments233 Shares199K Views,2K,Tesco
